tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
811,6/1/2016 7:33,6/1/2016 7:47,3210,Pershing Field,40.74267714,-74.05178863,3186,Grove St PATH,40.71958612,-74.04311746,24599,Subscriber,1978,2
639,6/1/2016 7:33,6/1/2016 7:44,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24547,Subscriber,1968,1
123,6/1/2016 7:34,6/1/2016 7:36,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24651,Subscriber,1970,1
429,6/1/2016 7:35,6/1/2016 7:42,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,24629,Subscriber,1990,1
112,6/1/2016 7:37,6/1/2016 7:38,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24659,Subscriber,1968,1
979,6/1/2016 7:37,6/1/2016 7:53,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24588,Subscriber,1974,1
439,6/1/2016 7:37,6/1/2016 7:44,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.73496102,-74.05950308,24461,Subscriber,1983,1
389,6/1/2016 7:39,6/1/2016 7:46,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24682,Subscriber,1974,2
327,6/1/2016 7:39,6/1/2016 7:45,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24482,Subscriber,1977,1
1625,6/1/2016 7:41,6/1/2016 8:08,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.7127742,-74.0364857,24675,Subscriber,1970,1
85,6/1/2016 7:41,6/1/2016 7:43,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24445,Subscriber,1990,1
291,6/1/2016 7:42,6/1/2016 7:47,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24650,Subscriber,1989,1
232,6/1/2016 7:42,6/1/2016 7:46,3209,Brunswick St,40.7241765,-74.0506564,3213,Van Vorst Park,40.71848892,-74.04772663,24536,Subscriber,1984,1
342,6/1/2016 7:44,6/1/2016 7:50,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24450,Subscriber,1980,1
250,6/1/2016 7:44,6/1/2016 7:48,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24455,Subscriber,1984,1
476,6/1/2016 7:45,6/1/2016 7:53,3206,Hilltop,40.7311689,-74.0575736,3194,McGinley Square,40.72533993,-74.06762213,24418,Subscriber,1981,1
1075,6/1/2016 7:46,6/1/2016 8:04,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24411,Subscriber,1971,2
217,6/1/2016 7:46,6/1/2016 7:50,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24501,Subscriber,1972,2
399,6/1/2016 7:47,6/1/2016 7:54,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24667,Subscriber,1983,2
183,6/1/2016 7:47,6/1/2016 7:50,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24702,Subscriber,1988,1
503,6/1/2016 7:49,6/1/2016 7:57,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24567,Subscriber,1956,1
203,6/1/2016 7:50,6/1/2016 7:53,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24673,Subscriber,1977,1
527,6/1/2016 7:50,6/1/2016 7:59,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24697,Subscriber,1974,1
161,6/1/2016 7:50,6/1/2016 7:53,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24714,Subscriber,1979,1
359,6/1/2016 7:51,6/1/2016 7:57,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24391,Subscriber,1987,1
619,6/1/2016 7:51,6/1/2016 8:01,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24435,Customer,,0
533,6/1/2016 7:51,6/1/2016 8:00,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24604,Subscriber,1981,2
350,6/1/2016 7:53,6/1/2016 7:59,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24572,Subscriber,1986,1
798,6/1/2016 7:54,6/1/2016 8:07,3197,North St,40.752559,-74.044725,3206,Hilltop,40.7311689,-74.0575736,24481,Subscriber,1983,1
319,6/1/2016 7:54,6/1/2016 8:00,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24575,Subscriber,1982,1
283,6/1/2016 7:54,6/1/2016 7:59,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24418,Subscriber,1970,1
258,6/1/2016 7:55,6/1/2016 8:00,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24441,Subscriber,1980,1
345,6/1/2016 7:56,6/1/2016 8:02,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24429,Subscriber,1972,1
595,6/1/2016 7:56,6/1/2016 8:06,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24609,Customer,,0
526,6/1/2016 7:57,6/1/2016 8:06,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24437,Subscriber,1969,1
292,6/1/2016 7:58,6/1/2016 8:03,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24673,Subscriber,1962,1
312,6/1/2016 7:58,6/1/2016 8:04,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24603,Subscriber,1985,1
410,6/1/2016 7:59,6/1/2016 8:05,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24585,Subscriber,1976,2
257,6/1/2016 7:59,6/1/2016 8:03,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,24451,Subscriber,1965,1
1192,6/1/2016 8:01,6/1/2016 8:21,3190,Garfield Ave Station,40.71046702,-74.0700388,3184,Paulus Hook,40.7141454,-74.0335519,24523,Subscriber,1969,1
103,6/1/2016 8:01,6/1/2016 8:03,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24591,Subscriber,1963,1
187,6/1/2016 8:02,6/1/2016 8:05,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24630,Subscriber,1982,2
1144,6/1/2016 8:03,6/1/2016 8:22,3197,North St,40.752559,-74.044725,3186,Grove St PATH,40.71958612,-74.04311746,24560,Subscriber,1957,2
147,6/1/2016 8:03,6/1/2016 8:06,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,24683,Subscriber,1979,1
264,6/1/2016 8:04,6/1/2016 8:08,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,24399,Subscriber,1985,1
481,6/1/2016 8:05,6/1/2016 8:13,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,24462,Subscriber,1987,2
431,6/1/2016 8:05,6/1/2016 8:12,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24491,Subscriber,1968,1
855,6/1/2016 8:05,6/1/2016 8:19,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,24456,Subscriber,1978,1
249,6/1/2016 8:06,6/1/2016 8:10,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24663,Subscriber,1981,1
165,6/1/2016 8:06,6/1/2016 8:08,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24387,Subscriber,1985,1
293,6/1/2016 8:06,6/1/2016 8:11,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24517,Subscriber,1971,1
205,6/1/2016 8:07,6/1/2016 8:10,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24550,Subscriber,1970,1
518,6/1/2016 8:07,6/1/2016 8:16,3211,Newark Ave,40.72152515,-74.04630454,3206,Hilltop,40.7311689,-74.0575736,24434,Subscriber,1982,1
287,6/1/2016 8:08,6/1/2016 8:13,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24669,Subscriber,1983,1
291,6/1/2016 8:09,6/1/2016 8:14,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24624,Subscriber,1967,2
475,6/1/2016 8:09,6/1/2016 8:17,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24542,Subscriber,1991,1
289,6/1/2016 8:10,6/1/2016 8:15,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24465,Subscriber,1982,1
642,6/1/2016 8:10,6/1/2016 8:21,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24606,Subscriber,1986,1
496,6/1/2016 8:10,6/1/2016 8:19,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24421,Subscriber,1980,1
561,6/1/2016 8:11,6/1/2016 8:21,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,24576,Subscriber,1969,1
730,6/1/2016 8:11,6/1/2016 8:23,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958612,-74.04311746,24722,Subscriber,1988,1
510,6/1/2016 8:11,6/1/2016 8:20,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24441,Subscriber,1990,1
395,6/1/2016 8:12,6/1/2016 8:18,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,24453,Subscriber,1983,2
663,6/1/2016 8:13,6/1/2016 8:25,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24443,Subscriber,1978,1
383,6/1/2016 8:14,6/1/2016 8:20,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24578,Subscriber,1991,2
491,6/1/2016 8:14,6/1/2016 8:22,3207,Oakland Ave,40.7376037,-74.0524783,3186,Grove St PATH,40.71958612,-74.04311746,24670,Subscriber,1991,1
548,6/1/2016 8:14,6/1/2016 8:23,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24494,Subscriber,1974,1
826,6/1/2016 8:15,6/1/2016 8:28,3220,5 Corners Library,40.73496102,-74.05950308,3184,Paulus Hook,40.7141454,-74.0335519,24461,Subscriber,1969,1
205,6/1/2016 8:15,6/1/2016 8:19,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,24412,Subscriber,1977,1
265,6/1/2016 8:15,6/1/2016 8:20,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24719,Subscriber,1976,1
382,6/1/2016 8:15,6/1/2016 8:22,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24627,Subscriber,1947,1
279,6/1/2016 8:15,6/1/2016 8:20,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24522,Subscriber,1987,1
544,6/1/2016 8:16,6/1/2016 8:25,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24721,Customer,,0
192,6/1/2016 8:16,6/1/2016 8:19,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24677,Subscriber,1990,1
692,6/1/2016 8:17,6/1/2016 8:28,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24401,Subscriber,1988,1
496,6/1/2016 8:17,6/1/2016 8:25,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24608,Subscriber,1981,1
