tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
165,3/1/2016 6:20,3/1/2016 6:23,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24653,Subscriber,1987,2
440,3/1/2016 6:23,3/1/2016 6:30,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,24669,Subscriber,1991,1
415,3/1/2016 6:29,3/1/2016 6:36,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,24504,Subscriber,1977,1
381,3/1/2016 6:31,3/1/2016 6:37,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24393,Subscriber,1976,1
826,3/1/2016 6:32,3/1/2016 6:46,3210,Pershing Field,40.74267714,-74.05178863,3203,Hamilton Park,40.72759597,-74.04424731,24387,Subscriber,1964,2
310,3/1/2016 6:36,3/1/2016 6:41,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24556,Subscriber,1980,1
113,3/1/2016 6:38,3/1/2016 6:39,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24553,Subscriber,1983,1
251,3/1/2016 6:38,3/1/2016 6:43,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24448,Subscriber,1991,1
769,3/1/2016 6:42,3/1/2016 6:55,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24498,Subscriber,1976,1
802,3/1/2016 6:45,3/1/2016 6:58,3210,Pershing Field,40.74267714,-74.05178863,3186,Grove St PATH,40.71958612,-74.04311746,24425,Subscriber,1973,2
569,3/1/2016 6:46,3/1/2016 6:55,3192,Liberty Light Rail,40.7112423,-74.0557013,3209,Brunswick St,40.7241765,-74.0506564,24406,Subscriber,1977,1
565,3/1/2016 6:48,3/1/2016 6:57,3197,North St,40.752559,-74.044725,3195,Sip Ave,40.73074263,-74.06378388,24561,Subscriber,1978,1
959,3/1/2016 6:52,3/1/2016 7:08,3198,Heights Elevator,40.74871595,-74.0404433,3183,Exchange Place,40.7162469,-74.0334588,24493,Subscriber,1975,1
481,3/1/2016 6:55,3/1/2016 7:03,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24605,Subscriber,1983,2
339,3/1/2016 7:04,3/1/2016 7:10,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24624,Subscriber,1986,1
247,3/1/2016 7:06,3/1/2016 7:10,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,24608,Subscriber,1970,2
256,3/1/2016 7:08,3/1/2016 7:12,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24387,Subscriber,1979,1
559,3/1/2016 7:08,3/1/2016 7:17,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,24406,Subscriber,1979,1
296,3/1/2016 7:09,3/1/2016 7:14,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,24403,Subscriber,1983,2
675,3/1/2016 7:10,3/1/2016 7:21,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,23210,Subscriber,1989,2
192,3/1/2016 7:15,3/1/2016 7:18,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24377,Subscriber,1980,1
1075,3/1/2016 7:17,3/1/2016 7:35,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24615,Subscriber,1984,1
148,3/1/2016 7:17,3/1/2016 7:20,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24466,Subscriber,1970,1
170,3/1/2016 7:20,3/1/2016 7:22,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24398,Subscriber,1982,1
139,3/1/2016 7:21,3/1/2016 7:24,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,24543,Subscriber,1981,1
220,3/1/2016 7:22,3/1/2016 7:25,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24431,Subscriber,1969,1
676,3/1/2016 7:23,3/1/2016 7:34,3215,Central Ave,40.7467299,-74.0492509,3202,Newport PATH,40.7272235,-74.0337589,24530,Subscriber,1981,1
1213,3/1/2016 7:31,3/1/2016 7:51,3193,Lincoln Park,40.7246051,-74.07840595,3186,Grove St PATH,40.71958612,-74.04311746,24621,Subscriber,1983,1
277,3/1/2016 7:33,3/1/2016 7:38,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24608,Subscriber,1989,1
232,3/1/2016 7:34,3/1/2016 7:38,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,24425,Subscriber,1985,1
292,3/1/2016 7:37,3/1/2016 7:42,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24510,Subscriber,1981,2
478,3/1/2016 7:40,3/1/2016 7:48,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,24602,Subscriber,1982,1
529,3/1/2016 7:44,3/1/2016 7:52,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24397,Subscriber,1959,1
253,3/1/2016 7:44,3/1/2016 7:49,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24644,Subscriber,1980,1
156,3/1/2016 7:45,3/1/2016 7:48,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24684,Subscriber,1979,1
293,3/1/2016 7:47,3/1/2016 7:52,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,24647,Subscriber,1984,1
199,3/1/2016 7:48,3/1/2016 7:51,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24446,Subscriber,1978,1
455,3/1/2016 7:49,3/1/2016 7:56,3194,McGinley Square,40.72533993,-74.06762213,3211,Newark Ave,40.72152515,-74.04630454,24412,Subscriber,1996,2
255,3/1/2016 7:50,3/1/2016 7:54,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24625,Subscriber,1980,1
236,3/1/2016 7:51,3/1/2016 7:55,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24401,Subscriber,1981,1
225,3/1/2016 7:51,3/1/2016 7:55,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24453,Subscriber,1975,1
264,3/1/2016 7:52,3/1/2016 7:56,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24462,Subscriber,1980,1
109,3/1/2016 7:53,3/1/2016 7:55,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24508,Subscriber,1980,1
305,3/1/2016 7:53,3/1/2016 7:58,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24563,Subscriber,1979,1
282,3/1/2016 7:53,3/1/2016 7:58,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24430,Subscriber,1971,2
502,3/1/2016 7:54,3/1/2016 8:02,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24438,Subscriber,1956,1
133,3/1/2016 7:55,3/1/2016 7:57,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24595,Subscriber,1981,2
265,3/1/2016 7:57,3/1/2016 8:01,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24611,Subscriber,1962,1
446,3/1/2016 7:57,3/1/2016 8:04,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24541,Subscriber,1970,1
220,3/1/2016 7:58,3/1/2016 8:02,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24686,Subscriber,1977,1
496,3/1/2016 8:01,3/1/2016 8:09,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24612,Subscriber,1966,2
1339,3/1/2016 8:01,3/1/2016 8:24,3192,Liberty Light Rail,40.7112423,-74.0557013,3202,Newport PATH,40.7272235,-74.0337589,24451,Subscriber,1990,1
216,3/1/2016 8:01,3/1/2016 8:05,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24574,Subscriber,1987,2
379,3/1/2016 8:02,3/1/2016 8:08,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.7211236,-74.03805095,24669,Subscriber,1991,1
313,3/1/2016 8:05,3/1/2016 8:10,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24589,Subscriber,1982,2
658,3/1/2016 8:06,3/1/2016 8:17,3196,Riverview Park,40.7443187,-74.0439909,3195,Sip Ave,40.73074263,-74.06378388,24576,Subscriber,1985,1
552,3/1/2016 8:06,3/1/2016 8:15,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24625,Subscriber,1974,1
398,3/1/2016 8:06,3/1/2016 8:12,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,24509,Subscriber,1979,1
468,3/1/2016 8:06,3/1/2016 8:14,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24378,Subscriber,1991,2
269,3/1/2016 8:07,3/1/2016 8:11,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24467,Subscriber,1984,1
565,3/1/2016 8:07,3/1/2016 8:17,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,24571,Subscriber,1989,1
443,3/1/2016 8:08,3/1/2016 8:15,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24404,Subscriber,1989,1
501,3/1/2016 8:10,3/1/2016 8:18,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24691,Subscriber,1990,2
611,3/1/2016 8:11,3/1/2016 8:21,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24588,Subscriber,1985,1
224,3/1/2016 8:11,3/1/2016 8:15,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24449,Subscriber,1990,1
142,3/1/2016 8:11,3/1/2016 8:14,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,24553,Subscriber,1975,1
581,3/1/2016 8:11,3/1/2016 8:21,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24516,Subscriber,1985,2
134,3/1/2016 8:12,3/1/2016 8:14,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24412,Subscriber,1982,1
488,3/1/2016 8:13,3/1/2016 8:21,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,24587,Subscriber,1969,1
187,3/1/2016 8:15,3/1/2016 8:18,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24419,Subscriber,1982,2
592,3/1/2016 8:15,3/1/2016 8:25,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24582,Subscriber,1989,1
292,3/1/2016 8:17,3/1/2016 8:21,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24635,Subscriber,1991,1
262,3/1/2016 8:17,3/1/2016 8:21,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24585,Subscriber,1987,1
493,3/1/2016 8:18,3/1/2016 8:26,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24723,Subscriber,1977,1
618,3/1/2016 8:19,3/1/2016 8:29,3192,Liberty Light Rail,40.7112423,-74.0557013,3214,Essex Light Rail,40.7127742,-74.0364857,24643,Subscriber,1964,1
624,3/1/2016 8:19,3/1/2016 8:30,3194,McGinley Square,40.72533993,-74.06762213,3183,Exchange Place,40.7162469,-74.0334588,24455,Subscriber,1976,1
838,3/1/2016 8:21,3/1/2016 8:35,3206,Hilltop,40.7311689,-74.0575736,3202,Newport PATH,40.7272235,-74.0337589,24511,Subscriber,1982,1
186,3/1/2016 8:22,3/1/2016 8:25,3197,North St,40.752559,-74.044725,3198,Heights Elevator,40.74871595,-74.0404433,24481,Subscriber,1984,1
219,3/1/2016 8:22,3/1/2016 8:25,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24514,Subscriber,1984,1
712,3/1/2016 8:22,3/1/2016 8:34,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24550,Subscriber,1989,1
500,3/1/2016 8:23,3/1/2016 8:32,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24646,Subscriber,1983,1
560,3/1/2016 8:24,3/1/2016 8:33,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,24474,Subscriber,1971,1
311,3/1/2016 8:24,3/1/2016 8:29,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,24394,Subscriber,1987,2
466,3/1/2016 8:24,3/1/2016 8:32,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24457,Subscriber,1981,1
139,3/1/2016 8:27,3/1/2016 8:29,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,24687,Subscriber,1977,1
547,3/1/2016 8:29,3/1/2016 8:38,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,24476,Subscriber,1990,1
343,3/1/2016 8:31,3/1/2016 8:37,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24414,Subscriber,1954,1
244,3/1/2016 8:31,3/1/2016 8:35,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24672,Subscriber,1987,1
393,3/1/2016 8:32,3/1/2016 8:38,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24407,Subscriber,1977,1
1388,3/1/2016 8:33,3/1/2016 8:56,3193,Lincoln Park,40.7246051,-74.07840595,3183,Exchange Place,40.7162469,-74.0334588,24616,Subscriber,1989,1
737,3/1/2016 8:34,3/1/2016 8:46,3210,Pershing Field,40.74267714,-74.05178863,3202,Newport PATH,40.7272235,-74.0337589,24443,Subscriber,1990,1
331,3/1/2016 8:34,3/1/2016 8:39,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24506,Subscriber,1984,1
266,3/1/2016 8:34,3/1/2016 8:38,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24480,Subscriber,1976,1
492,3/1/2016 8:35,3/1/2016 8:43,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24442,Subscriber,1979,1
219,3/1/2016 8:35,3/1/2016 8:39,3209,Brunswick St,40.7241765,-74.0506564,3213,Van Vorst Park,40.71848892,-74.04772663,24675,Subscriber,1985,2
761,3/1/2016 8:36,3/1/2016 8:48,3200,MLK Light Rail,40.7111305,-74.0788855,3186,Grove St PATH,40.71958612,-74.04311746,24429,Subscriber,1973,1
529,3/1/2016 8:36,3/1/2016 8:44,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,24467,Subscriber,1986,1
391,3/1/2016 8:37,3/1/2016 8:43,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24477,Subscriber,1992,1
737,3/1/2016 8:38,3/1/2016 8:51,3196,Riverview Park,40.7443187,-74.0439909,3186,Grove St PATH,40.71958612,-74.04311746,24450,Subscriber,1987,1
247,3/1/2016 8:39,3/1/2016 8:43,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24659,Subscriber,1985,1
1135,3/1/2016 8:40,3/1/2016 8:58,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24606,Subscriber,1991,2
1381,3/1/2016 8:44,3/1/2016 9:07,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,24597,Subscriber,1989,1
84,3/1/2016 8:44,3/1/2016 8:46,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24641,Subscriber,1990,1
421,3/1/2016 8:45,3/1/2016 8:52,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24392,Subscriber,1978,1
475,3/1/2016 8:46,3/1/2016 8:54,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24408,Subscriber,1974,1
529,3/1/2016 8:47,3/1/2016 8:55,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24665,Subscriber,1972,2
550,3/1/2016 8:47,3/1/2016 8:56,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,24471,Subscriber,1986,2
448,3/1/2016 8:47,3/1/2016 8:55,3211,Newark Ave,40.72152515,-74.04630454,3183,Exchange Place,40.7162469,-74.0334588,24649,Subscriber,1984,1
597,3/1/2016 8:47,3/1/2016 8:57,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958612,-74.04311746,24703,Subscriber,1983,1
1005,3/1/2016 8:48,3/1/2016 9:05,3188,NJCU,40.7101087,-74.0858489,3195,Sip Ave,40.73074263,-74.06378388,24638,Subscriber,1977,1
146,3/1/2016 8:48,3/1/2016 8:51,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24571,Subscriber,1972,1
458,3/1/2016 8:48,3/1/2016 8:56,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,24464,Subscriber,1972,1
299,3/1/2016 8:49,3/1/2016 8:54,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24487,Subscriber,1978,1
93,3/1/2016 8:50,3/1/2016 8:52,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,24700,Subscriber,1989,1
65,3/1/2016 8:50,3/1/2016 8:52,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,24468,Subscriber,1981,1
157,3/1/2016 8:52,3/1/2016 8:54,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24536,Subscriber,1983,1
398,3/1/2016 8:52,3/1/2016 8:59,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24631,Subscriber,1987,1
412,3/1/2016 8:53,3/1/2016 8:59,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074263,-74.06378388,24666,Subscriber,1982,1
691,3/1/2016 8:53,3/1/2016 9:04,3195,Sip Ave,40.73074263,-74.06378388,3212,Christ Hospital,40.73478582,-74.05044364,24393,Subscriber,1950,1
278,3/1/2016 8:54,3/1/2016 8:58,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,24379,Subscriber,1986,1
1259,3/1/2016 8:55,3/1/2016 9:16,3216,Columbia Park,40.6970299,-74.0969366,3195,Sip Ave,40.73074263,-74.06378388,24444,Subscriber,1963,1
802,3/1/2016 8:56,3/1/2016 9:09,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24460,Subscriber,1985,2
487,3/1/2016 8:56,3/1/2016 9:04,3211,Newark Ave,40.72152515,-74.04630454,3183,Exchange Place,40.7162469,-74.0334588,24387,Subscriber,1976,1
162,3/1/2016 8:56,3/1/2016 8:59,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24526,Subscriber,1962,1
405,3/1/2016 8:56,3/1/2016 9:03,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24480,Subscriber,1967,1
230,3/1/2016 8:56,3/1/2016 9:00,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,24619,Subscriber,1985,1
350,3/1/2016 9:00,3/1/2016 9:06,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,24449,Subscriber,1984,1
897,3/1/2016 9:00,3/1/2016 9:15,3211,Newark Ave,40.72152515,-74.04630454,3199,Newport Pkwy,40.7287448,-74.0321082,24394,Subscriber,1978,2
759,3/1/2016 9:01,3/1/2016 9:13,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24494,Subscriber,1977,2
621,3/1/2016 9:02,3/1/2016 9:12,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,24462,Subscriber,1985,1
459,3/1/2016 9:05,3/1/2016 9:13,3220,5 Corners Library,40.73496102,-74.05950308,3195,Sip Ave,40.73074263,-74.06378388,24512,Subscriber,1979,1
425,3/1/2016 9:05,3/1/2016 9:12,3211,Newark Ave,40.72152515,-74.04630454,3184,Paulus Hook,40.7141454,-74.0335519,24687,Subscriber,1989,1
1295,3/1/2016 9:08,3/1/2016 9:30,3193,Lincoln Park,40.7246051,-74.07840595,3199,Newport Pkwy,40.7287448,-74.0321082,24488,Subscriber,1985,1
887,3/1/2016 9:11,3/1/2016 9:25,3196,Riverview Park,40.7443187,-74.0439909,3183,Exchange Place,40.7162469,-74.0334588,24411,Subscriber,1976,1
519,3/1/2016 9:11,3/1/2016 9:20,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3211,Newark Ave,40.72152515,-74.04630454,24552,Subscriber,1984,1
374,3/1/2016 9:13,3/1/2016 9:19,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24526,Subscriber,1989,1
286,3/1/2016 9:13,3/1/2016 9:18,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,24535,Subscriber,1986,1
846,3/1/2016 9:13,3/1/2016 9:27,3200,MLK Light Rail,40.7111305,-74.0788855,3186,Grove St PATH,40.71958612,-74.04311746,24456,Subscriber,1986,1
624,3/1/2016 9:16,3/1/2016 9:26,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24407,Subscriber,1989,1
309,3/1/2016 9:26,3/1/2016 9:31,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24678,Subscriber,1990,1
217,3/1/2016 9:31,3/1/2016 9:35,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,24643,Subscriber,1979,1
856,3/1/2016 9:32,3/1/2016 9:46,3196,Riverview Park,40.7443187,-74.0439909,3203,Hamilton Park,40.72759597,-74.04424731,24618,Subscriber,1984,1
207,3/1/2016 9:32,3/1/2016 9:36,3212,Christ Hospital,40.73478582,-74.05044364,3206,Hilltop,40.7311689,-74.0575736,24393,Subscriber,1984,1
505,3/1/2016 9:32,3/1/2016 9:41,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24506,Subscriber,1966,1
322,3/1/2016 9:36,3/1/2016 9:42,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,24724,Subscriber,1990,1
245,3/1/2016 9:37,3/1/2016 9:42,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,24430,Subscriber,1971,1
151,3/1/2016 9:43,3/1/2016 9:46,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24656,Subscriber,1992,1
340,3/1/2016 9:44,3/1/2016 9:50,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,24506,Subscriber,1976,1
261,3/1/2016 9:51,3/1/2016 9:55,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24504,Subscriber,1973,1
