tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
846,4/1/2016 5:34,4/1/2016 5:48,3207,Oakland Ave,40.7376037,-74.0524783,3185,City Hall,40.7177325,-74.043845,24722,Subscriber,1984,2
291,4/1/2016 5:47,4/1/2016 5:52,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24565,Subscriber,1980,1
213,4/1/2016 5:50,4/1/2016 5:54,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24702,Subscriber,1989,1
318,4/1/2016 6:03,4/1/2016 6:08,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24392,Subscriber,1987,1
298,4/1/2016 6:07,4/1/2016 6:12,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,24474,Subscriber,1974,1
146,4/1/2016 6:15,4/1/2016 6:17,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24437,Subscriber,1973,1
642,4/1/2016 6:17,4/1/2016 6:28,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.7127742,-74.0364857,24494,Subscriber,1974,2
239,4/1/2016 6:19,4/1/2016 6:23,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,24563,Subscriber,1984,1
955,4/1/2016 6:32,4/1/2016 6:48,3217,Bayside Park,40.69865054,-74.08207968,3186,Grove St PATH,40.71958612,-74.04311746,24602,Subscriber,1977,1
313,4/1/2016 6:33,4/1/2016 6:38,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24679,Subscriber,1980,1
440,4/1/2016 6:43,4/1/2016 6:50,3187,Warren St,40.7211236,-74.03805095,3184,Paulus Hook,40.7141454,-74.0335519,24647,Subscriber,1986,1
117,4/1/2016 6:43,4/1/2016 6:45,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24494,Subscriber,1980,1
168,4/1/2016 6:46,4/1/2016 6:49,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24495,Subscriber,1989,1
281,4/1/2016 6:47,4/1/2016 6:52,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,24623,Subscriber,1986,1
142,4/1/2016 6:52,4/1/2016 6:54,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24416,Subscriber,1980,1
115,4/1/2016 6:53,4/1/2016 6:55,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24544,Subscriber,1983,1
986,4/1/2016 6:55,4/1/2016 7:12,3198,Heights Elevator,40.74871595,-74.0404433,3183,Exchange Place,40.7162469,-74.0334588,24596,Subscriber,1975,1
281,4/1/2016 6:56,4/1/2016 7:01,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24472,Subscriber,1981,1
207,4/1/2016 6:59,4/1/2016 7:02,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24504,Subscriber,1991,1
269,4/1/2016 7:04,4/1/2016 7:09,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,24563,Subscriber,1984,1
215,4/1/2016 7:11,4/1/2016 7:15,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24387,Subscriber,1978,2
192,4/1/2016 7:13,4/1/2016 7:16,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24625,Subscriber,1972,2
144,4/1/2016 7:13,4/1/2016 7:16,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24485,Subscriber,1984,1
931,4/1/2016 7:20,4/1/2016 7:35,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24575,Subscriber,1984,1
302,4/1/2016 7:23,4/1/2016 7:28,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24558,Subscriber,1979,1
635,4/1/2016 7:23,4/1/2016 7:34,3197,North St,40.752559,-74.044725,3195,Sip Ave,40.73074263,-74.06378388,24483,Subscriber,1987,1
193,4/1/2016 7:25,4/1/2016 7:28,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24690,Subscriber,1980,1
158,4/1/2016 7:25,4/1/2016 7:28,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24572,Subscriber,1970,1
392,4/1/2016 7:26,4/1/2016 7:33,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24621,Subscriber,1972,1
241,4/1/2016 7:28,4/1/2016 7:32,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24722,Subscriber,1989,1
407,4/1/2016 7:29,4/1/2016 7:35,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24706,Subscriber,1988,1
764,4/1/2016 7:29,4/1/2016 7:41,3220,5 Corners Library,40.73496102,-74.05950308,3184,Paulus Hook,40.7141454,-74.0335519,24650,Subscriber,1969,1
336,4/1/2016 7:31,4/1/2016 7:36,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24655,Subscriber,1981,1
270,4/1/2016 7:38,4/1/2016 7:42,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24588,Subscriber,1989,1
339,4/1/2016 7:40,4/1/2016 7:45,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24560,Subscriber,1991,2
327,4/1/2016 7:40,4/1/2016 7:45,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24603,Subscriber,1991,1
290,4/1/2016 7:41,4/1/2016 7:46,3215,Central Ave,40.7467299,-74.0492509,3198,Heights Elevator,40.74871595,-74.0404433,24678,Subscriber,1976,1
123,4/1/2016 7:41,4/1/2016 7:44,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24433,Subscriber,1963,1
281,4/1/2016 7:42,4/1/2016 7:47,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24466,Subscriber,1980,1
617,4/1/2016 7:45,4/1/2016 7:55,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,24532,Subscriber,1994,1
156,4/1/2016 7:45,4/1/2016 7:47,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24469,Subscriber,1979,1
481,4/1/2016 7:47,4/1/2016 7:55,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24418,Subscriber,1981,1
222,4/1/2016 7:48,4/1/2016 7:52,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24444,Subscriber,1988,2
180,4/1/2016 7:48,4/1/2016 7:51,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24640,Subscriber,1971,1
404,4/1/2016 7:52,4/1/2016 7:59,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24702,Subscriber,1982,1
294,4/1/2016 7:54,4/1/2016 7:58,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.73496102,-74.05950308,24585,Subscriber,1985,2
360,4/1/2016 7:54,4/1/2016 8:00,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24475,Subscriber,1968,1
124,4/1/2016 7:56,4/1/2016 7:58,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24710,Subscriber,1981,2
371,4/1/2016 7:58,4/1/2016 8:04,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24572,Subscriber,1972,1
192,4/1/2016 8:00,4/1/2016 8:03,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24442,Subscriber,1970,1
689,4/1/2016 8:00,4/1/2016 8:11,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.0337589,24699,Subscriber,1959,2
525,4/1/2016 8:00,4/1/2016 8:09,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24618,Subscriber,1956,1
869,4/1/2016 8:02,4/1/2016 8:16,3187,Warren St,40.7211236,-74.03805095,3194,McGinley Square,40.72533993,-74.06762213,24597,Subscriber,1984,1
307,4/1/2016 8:03,4/1/2016 8:09,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24416,Subscriber,1985,2
150,4/1/2016 8:04,4/1/2016 8:06,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24422,Subscriber,1991,1
561,4/1/2016 8:05,4/1/2016 8:14,3209,Brunswick St,40.7241765,-74.0506564,3183,Exchange Place,40.7162469,-74.0334588,24675,Subscriber,1981,1
685,4/1/2016 8:07,4/1/2016 8:18,3196,Riverview Park,40.7443187,-74.0439909,3211,Newark Ave,40.72152515,-74.04630454,24551,Subscriber,1977,1
235,4/1/2016 8:09,4/1/2016 8:13,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24538,Subscriber,1984,2
294,4/1/2016 8:11,4/1/2016 8:16,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24700,Subscriber,1989,1
276,4/1/2016 8:12,4/1/2016 8:17,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,24596,Subscriber,1983,1
140,4/1/2016 8:12,4/1/2016 8:15,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24486,Subscriber,1979,1
353,4/1/2016 8:13,4/1/2016 8:19,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24521,Subscriber,1981,2
709,4/1/2016 8:13,4/1/2016 8:25,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24666,Subscriber,1959,1
369,4/1/2016 8:14,4/1/2016 8:20,3185,City Hall,40.7177325,-74.043845,3184,Paulus Hook,40.7141454,-74.0335519,24563,Subscriber,1984,1
216,4/1/2016 8:16,4/1/2016 8:19,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24441,Subscriber,1981,1
246,4/1/2016 8:16,4/1/2016 8:20,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24699,Subscriber,1980,1
522,4/1/2016 8:17,4/1/2016 8:25,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24467,Subscriber,1974,1
102,4/1/2016 8:17,4/1/2016 8:19,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,24615,Subscriber,1975,1
424,4/1/2016 8:17,4/1/2016 8:25,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958612,-74.04311746,24477,Subscriber,1983,1
367,4/1/2016 8:18,4/1/2016 8:24,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24474,Subscriber,1984,1
139,4/1/2016 8:20,4/1/2016 8:23,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24709,Subscriber,1972,1
433,4/1/2016 8:22,4/1/2016 8:29,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24508,Subscriber,1981,1
207,4/1/2016 8:22,4/1/2016 8:25,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24496,Subscriber,1984,1
477,4/1/2016 8:22,4/1/2016 8:30,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24583,Subscriber,1977,1
939,4/1/2016 8:24,4/1/2016 8:39,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24510,Subscriber,1990,1
458,4/1/2016 8:24,4/1/2016 8:32,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,24504,Subscriber,1984,2
226,4/1/2016 8:27,4/1/2016 8:30,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24598,Subscriber,1989,1
206,4/1/2016 8:29,4/1/2016 8:32,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24402,Subscriber,1985,1
916,4/1/2016 8:29,4/1/2016 8:44,3193,Lincoln Park,40.7246051,-74.07840595,3186,Grove St PATH,40.71958612,-74.04311746,24497,Subscriber,1985,1
213,4/1/2016 8:30,4/1/2016 8:34,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24597,Subscriber,1987,1
125,4/1/2016 8:31,4/1/2016 8:33,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24724,Subscriber,1991,2
286,4/1/2016 8:32,4/1/2016 8:36,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24717,Subscriber,1977,1
398,4/1/2016 8:32,4/1/2016 8:38,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,24476,Subscriber,1990,1
434,4/1/2016 8:34,4/1/2016 8:41,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,24504,Subscriber,1990,1
562,4/1/2016 8:34,4/1/2016 8:43,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24500,Subscriber,1986,1
343,4/1/2016 8:34,4/1/2016 8:40,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24669,Subscriber,1980,1
665,4/1/2016 8:35,4/1/2016 8:47,3194,McGinley Square,40.72533993,-74.06762213,3183,Exchange Place,40.7162469,-74.0334588,24446,Subscriber,1976,1
466,4/1/2016 8:36,4/1/2016 8:43,3211,Newark Ave,40.72152515,-74.04630454,3183,Exchange Place,40.7162469,-74.0334588,24649,Subscriber,1984,1
1847,4/1/2016 8:36,4/1/2016 9:07,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,24711,Subscriber,1971,2
570,4/1/2016 8:37,4/1/2016 8:47,3207,Oakland Ave,40.7376037,-74.0524783,3186,Grove St PATH,40.71958612,-74.04311746,24386,Subscriber,1989,1
335,4/1/2016 8:40,4/1/2016 8:45,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24575,Subscriber,1954,1
263,4/1/2016 8:40,4/1/2016 8:45,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24574,Subscriber,1981,1
384,4/1/2016 8:40,4/1/2016 8:47,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,24402,Subscriber,1987,1
741,4/1/2016 8:41,4/1/2016 8:53,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24647,Subscriber,1986,2
89,4/1/2016 8:41,4/1/2016 8:42,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24460,Subscriber,1990,1
182,4/1/2016 8:41,4/1/2016 8:44,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24663,Subscriber,1983,1
381,4/1/2016 8:42,4/1/2016 8:48,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24494,Subscriber,1968,1
515,4/1/2016 8:43,4/1/2016 8:51,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24655,Subscriber,1983,1
214,4/1/2016 8:43,4/1/2016 8:47,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.04630454,24469,Subscriber,1993,1
154,4/1/2016 8:43,4/1/2016 8:46,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24401,Subscriber,1962,1
739,4/1/2016 8:43,4/1/2016 8:56,3196,Riverview Park,40.7443187,-74.0439909,3186,Grove St PATH,40.71958612,-74.04311746,24539,Subscriber,1987,1
397,4/1/2016 8:46,4/1/2016 8:53,3211,Newark Ave,40.72152515,-74.04630454,3184,Paulus Hook,40.7141454,-74.0335519,24551,Subscriber,1989,1
557,4/1/2016 8:52,4/1/2016 9:01,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24671,Subscriber,1991,2
694,4/1/2016 8:52,4/1/2016 9:04,3210,Pershing Field,40.74267714,-74.05178863,3202,Newport PATH,40.7272235,-74.0337589,24428,Subscriber,1990,1
890,4/1/2016 8:53,4/1/2016 9:08,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24396,Subscriber,1991,2
394,4/1/2016 8:54,4/1/2016 9:01,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,24647,Subscriber,1985,1
196,4/1/2016 8:54,4/1/2016 8:58,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24516,Subscriber,1985,1
1209,4/1/2016 8:55,4/1/2016 9:15,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,24693,Subscriber,1983,1
393,4/1/2016 8:55,4/1/2016 9:01,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24655,Subscriber,1979,1
221,4/1/2016 8:56,4/1/2016 9:00,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24498,Subscriber,1987,1
145,4/1/2016 8:56,4/1/2016 8:59,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24605,Subscriber,1982,1
173,4/1/2016 8:57,4/1/2016 9:00,3197,North St,40.752559,-74.044725,3198,Heights Elevator,40.74871595,-74.0404433,24610,Subscriber,1984,1
453,4/1/2016 8:59,4/1/2016 9:07,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24562,Subscriber,1988,2
595,4/1/2016 9:00,4/1/2016 9:10,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,24485,Subscriber,1986,2
407,4/1/2016 9:00,4/1/2016 9:07,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,24558,Subscriber,1985,1
675,4/1/2016 9:02,4/1/2016 9:13,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24452,Subscriber,1972,2
121,4/1/2016 9:02,4/1/2016 9:04,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,24497,Subscriber,1984,1
989,4/1/2016 9:04,4/1/2016 9:20,3215,Central Ave,40.7467299,-74.0492509,3202,Newport PATH,40.7272235,-74.0337589,24577,Subscriber,1982,1
433,4/1/2016 9:05,4/1/2016 9:12,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24405,Subscriber,1956,2
174,4/1/2016 9:06,4/1/2016 9:08,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24687,Subscriber,1979,1
635,4/1/2016 9:06,4/1/2016 9:16,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,24419,Subscriber,1970,1
619,4/1/2016 9:07,4/1/2016 9:17,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24448,Subscriber,1976,1
302,4/1/2016 9:08,4/1/2016 9:13,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24568,Subscriber,1987,2
231,4/1/2016 9:10,4/1/2016 9:14,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,24486,Subscriber,1986,1
818,4/1/2016 9:10,4/1/2016 9:24,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24673,Subscriber,1985,2
924,4/1/2016 9:10,4/1/2016 9:26,3220,5 Corners Library,40.73496102,-74.05950308,3184,Paulus Hook,40.7141454,-74.0335519,24662,Subscriber,1981,1
505,4/1/2016 9:10,4/1/2016 9:19,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24503,Subscriber,1983,1
67,4/1/2016 9:12,4/1/2016 9:13,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24599,Subscriber,1981,1
754,4/1/2016 9:14,4/1/2016 9:27,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24435,Subscriber,1977,2
288,4/1/2016 9:14,4/1/2016 9:19,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,24494,Subscriber,1986,1
372,4/1/2016 9:16,4/1/2016 9:22,3211,Newark Ave,40.72152515,-74.04630454,3183,Exchange Place,40.7162469,-74.0334588,24479,Subscriber,1949,1
400,4/1/2016 9:17,4/1/2016 9:24,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24651,Subscriber,1975,1
635,4/1/2016 9:18,4/1/2016 9:29,3190,Garfield Ave Station,40.71046702,-74.0700388,3186,Grove St PATH,40.71958612,-74.04311746,24613,Subscriber,1988,1
299,4/1/2016 9:19,4/1/2016 9:24,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24534,Subscriber,1968,1
340,4/1/2016 9:21,4/1/2016 9:26,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24388,Subscriber,1985,1
183,4/1/2016 9:21,4/1/2016 9:24,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24702,Subscriber,1976,1
332,4/1/2016 9:21,4/1/2016 9:26,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24449,Subscriber,1985,1
740,4/1/2016 9:21,4/1/2016 9:33,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,24648,Subscriber,1987,2
120,4/1/2016 9:26,4/1/2016 9:28,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,24624,Subscriber,1991,1
738,4/1/2016 9:26,4/1/2016 9:38,3209,Brunswick St,40.7241765,-74.0506564,3214,Essex Light Rail,40.7127742,-74.0364857,24565,Subscriber,1977,2
421,4/1/2016 9:27,4/1/2016 9:34,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24667,Subscriber,1984,1
373,4/1/2016 9:27,4/1/2016 9:33,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24592,Subscriber,1981,1
196,4/1/2016 9:31,4/1/2016 9:34,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24699,Subscriber,1988,1
337,4/1/2016 9:36,4/1/2016 9:42,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24709,Subscriber,1965,1
330,4/1/2016 9:39,4/1/2016 9:45,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24457,Subscriber,1990,1
614,4/1/2016 9:39,4/1/2016 9:49,3209,Brunswick St,40.7241765,-74.0506564,3184,Paulus Hook,40.7141454,-74.0335519,24451,Subscriber,1992,1
711,4/1/2016 9:40,4/1/2016 9:52,3202,Newport PATH,40.7272235,-74.0337589,3211,Newark Ave,40.72152515,-74.04630454,24577,Subscriber,1959,2
493,4/1/2016 9:43,4/1/2016 9:51,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24405,Subscriber,1985,1
