tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
827,12/1/2016 5:56,12/1/2016 6:10,3194,McGinley Square,40.72533993,-74.06762213,3183,Exchange Place,40.7162469,-74.0334588,24467,Subscriber,1979,1
249,12/1/2016 5:57,12/1/2016 6:01,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24535,Subscriber,1974,1
409,12/1/2016 5:58,12/1/2016 6:05,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,26308,Subscriber,1964,1
224,12/1/2016 5:58,12/1/2016 6:02,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,24663,Subscriber,1986,2
150,12/1/2016 6:06,12/1/2016 6:08,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,24627,Subscriber,1988,1
130,12/1/2016 6:06,12/1/2016 6:08,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,24453,Customer,,0
350,12/1/2016 6:15,12/1/2016 6:21,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,26233,Subscriber,1958,1
335,12/1/2016 6:15,12/1/2016 6:21,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24599,Subscriber,1977,1
168,12/1/2016 6:18,12/1/2016 6:21,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26187,Subscriber,1982,1
190,12/1/2016 6:18,12/1/2016 6:21,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26201,Subscriber,1973,1
277,12/1/2016 6:19,12/1/2016 6:24,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26258,Subscriber,1991,1
125,12/1/2016 6:22,12/1/2016 6:24,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,24568,Subscriber,1989,1
180,12/1/2016 6:23,12/1/2016 6:26,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,24549,Subscriber,1989,2
175,12/1/2016 6:24,12/1/2016 6:27,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,26294,Subscriber,1991,2
217,12/1/2016 6:24,12/1/2016 6:28,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,26223,Subscriber,1986,1
347,12/1/2016 6:24,12/1/2016 6:30,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,24613,Subscriber,1988,2
469,12/1/2016 6:28,12/1/2016 6:36,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24606,Subscriber,1982,1
842,12/1/2016 6:32,12/1/2016 6:46,3192,Liberty Light Rail,40.7112423,-74.0557013,3209,Brunswick St,40.7241765,-74.0506564,24716,Subscriber,1977,1
248,12/1/2016 6:33,12/1/2016 6:37,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26312,Subscriber,1978,1
396,12/1/2016 6:33,12/1/2016 6:40,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.0337589,26215,Subscriber,1979,2
557,12/1/2016 6:38,12/1/2016 6:47,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,26180,Subscriber,1959,1
242,12/1/2016 6:38,12/1/2016 6:42,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24377,Subscriber,1987,2
233,12/1/2016 6:39,12/1/2016 6:43,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,26278,Subscriber,1987,1
125,12/1/2016 6:42,12/1/2016 6:44,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,24442,Subscriber,1963,1
206,12/1/2016 6:43,12/1/2016 6:46,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26224,Subscriber,1989,1
792,12/1/2016 6:45,12/1/2016 6:58,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,24575,Subscriber,1977,2
403,12/1/2016 6:46,12/1/2016 6:52,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.73074263,-74.06378388,26182,Subscriber,1980,1
212,12/1/2016 6:50,12/1/2016 6:53,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,26180,Customer,,0
246,12/1/2016 6:51,12/1/2016 6:55,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26189,Subscriber,1983,1
896,12/1/2016 6:54,12/1/2016 7:09,3194,McGinley Square,40.72533993,-74.06762213,3183,Exchange Place,40.7162469,-74.0334588,26267,Subscriber,1971,1
156,12/1/2016 6:54,12/1/2016 6:57,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,24514,Subscriber,1990,1
158,12/1/2016 6:55,12/1/2016 6:57,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24709,Subscriber,1977,2
229,12/1/2016 6:56,12/1/2016 7:00,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,26189,Subscriber,1981,1
213,12/1/2016 6:57,12/1/2016 7:00,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26230,Subscriber,1987,2
484,12/1/2016 6:57,12/1/2016 7:05,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,26207,Subscriber,1981,2
392,12/1/2016 6:57,12/1/2016 7:03,3193,Lincoln Park,40.7246051,-74.07840595,3189,West Side Light Rail,40.714402,-74.0887723,26183,Subscriber,1991,1
251,12/1/2016 7:02,12/1/2016 7:06,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26314,Subscriber,1969,1
1063,12/1/2016 7:03,12/1/2016 7:21,3197,North St,40.752559,-74.044725,3183,Exchange Place,40.7162469,-74.0334588,24498,Subscriber,1987,1
658,12/1/2016 7:05,12/1/2016 7:16,3272,Jersey & 3rd,40.72333159,-74.04595256,3183,Exchange Place,40.7162469,-74.0334588,26294,Subscriber,1985,2
639,12/1/2016 7:05,12/1/2016 7:16,3272,Jersey & 3rd,40.72333159,-74.04595256,3183,Exchange Place,40.7162469,-74.0334588,26315,Subscriber,1983,1
468,12/1/2016 7:06,12/1/2016 7:14,3270,Jersey & 6th St,40.72528911,-74.04557168,3183,Exchange Place,40.7162469,-74.0334588,26291,Subscriber,1956,1
355,12/1/2016 7:09,12/1/2016 7:15,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,24505,Subscriber,1957,1
164,12/1/2016 7:11,12/1/2016 7:14,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24530,Subscriber,1960,1
270,12/1/2016 7:12,12/1/2016 7:17,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,26265,Subscriber,1989,1
259,12/1/2016 7:15,12/1/2016 7:19,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26272,Subscriber,,0
235,12/1/2016 7:22,12/1/2016 7:26,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,26184,Subscriber,1984,1
208,12/1/2016 7:22,12/1/2016 7:26,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26165,Subscriber,1979,1
189,12/1/2016 7:23,12/1/2016 7:26,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24700,Subscriber,1968,1
733,12/1/2016 7:23,12/1/2016 7:35,3215,Central Ave,40.7467299,-74.0492509,3202,Newport PATH,40.7272235,-74.0337589,26226,Subscriber,1981,1
285,12/1/2016 7:25,12/1/2016 7:30,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24706,Subscriber,1975,1
404,12/1/2016 7:26,12/1/2016 7:32,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,24576,Subscriber,,0
429,12/1/2016 7:27,12/1/2016 7:34,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,26219,Subscriber,1956,1
439,12/1/2016 7:27,12/1/2016 7:35,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,24514,Subscriber,1990,1
568,12/1/2016 7:28,12/1/2016 7:37,3212,Christ Hospital,40.73478582,-74.05044364,3186,Grove St PATH,40.71958612,-74.04311746,24390,Subscriber,1989,2
147,12/1/2016 7:30,12/1/2016 7:33,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,24681,Subscriber,1980,0
605,12/1/2016 7:30,12/1/2016 7:41,3196,Riverview Park,40.7443187,-74.0439909,3202,Newport PATH,40.7272235,-74.0337589,26279,Subscriber,1990,1
165,12/1/2016 7:31,12/1/2016 7:33,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,24568,Subscriber,1989,1
295,12/1/2016 7:33,12/1/2016 7:38,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24620,Subscriber,1964,2
820,12/1/2016 7:34,12/1/2016 7:47,3268,Lafayette Park,40.71346383,-74.06285852,3184,Paulus Hook,40.7141454,-74.0335519,26238,Subscriber,1974,1
366,12/1/2016 7:34,12/1/2016 7:40,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24510,Subscriber,1991,1
340,12/1/2016 7:34,12/1/2016 7:40,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24688,Subscriber,1991,2
143,12/1/2016 7:35,12/1/2016 7:37,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24488,Subscriber,1984,1
347,12/1/2016 7:35,12/1/2016 7:41,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.73496102,-74.05950308,26203,Subscriber,1983,1
132,12/1/2016 7:36,12/1/2016 7:38,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,26266,Subscriber,1978,2
109,12/1/2016 7:37,12/1/2016 7:39,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26210,Subscriber,1982,1
257,12/1/2016 7:37,12/1/2016 7:41,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,26265,Subscriber,1989,1
572,12/1/2016 7:37,12/1/2016 7:47,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,26174,Subscriber,1959,1
223,12/1/2016 7:37,12/1/2016 7:41,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26225,Subscriber,1965,2
1039,12/1/2016 7:38,12/1/2016 7:56,3195,Sip Ave,40.73074263,-74.06378388,3188,NJCU,40.7101087,-74.0858489,26182,Subscriber,1972,1
225,12/1/2016 7:39,12/1/2016 7:43,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24585,Subscriber,1980,1
463,12/1/2016 7:39,12/1/2016 7:47,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24524,Subscriber,1967,1
242,12/1/2016 7:40,12/1/2016 7:44,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,24462,Subscriber,1982,1
310,12/1/2016 7:40,12/1/2016 7:46,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24480,Subscriber,1988,1
402,12/1/2016 7:41,12/1/2016 7:47,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,26311,Subscriber,1981,1
606,12/1/2016 7:41,12/1/2016 7:51,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24560,Subscriber,1969,1
152,12/1/2016 7:41,12/1/2016 7:44,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,24446,Subscriber,1970,1
512,12/1/2016 7:43,12/1/2016 7:51,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,24653,Subscriber,1986,1
681,12/1/2016 7:43,12/1/2016 7:54,3195,Sip Ave,40.73074263,-74.06378388,3195,Sip Ave,40.73074263,-74.06378388,24510,Subscriber,1967,1
688,12/1/2016 7:44,12/1/2016 7:55,3207,Oakland Ave,40.7376037,-74.0524783,3186,Grove St PATH,40.71958612,-74.04311746,26167,Subscriber,1974,2
401,12/1/2016 7:44,12/1/2016 7:51,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,26306,Subscriber,1986,2
600,12/1/2016 7:44,12/1/2016 7:54,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,24484,Subscriber,1972,1
651,12/1/2016 7:46,12/1/2016 7:57,3194,McGinley Square,40.72533993,-74.06762213,3201,Dey St,40.737711,-74.066921,24697,Subscriber,1961,2
308,12/1/2016 7:47,12/1/2016 7:52,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26265,Subscriber,1989,1
263,12/1/2016 7:47,12/1/2016 7:52,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26259,Subscriber,1977,1
223,12/1/2016 7:48,12/1/2016 7:51,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24377,Subscriber,1986,1
166,12/1/2016 7:48,12/1/2016 7:51,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,26263,Subscriber,1970,1
861,12/1/2016 7:49,12/1/2016 8:03,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.0337589,26267,Subscriber,,0
181,12/1/2016 7:50,12/1/2016 7:53,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26301,Subscriber,1979,1
299,12/1/2016 7:50,12/1/2016 7:55,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,24526,Subscriber,1979,1
717,12/1/2016 7:50,12/1/2016 8:02,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,26260,Subscriber,1992,1
1307,12/1/2016 7:51,12/1/2016 8:12,3268,Lafayette Park,40.71346383,-74.06285852,3272,Jersey & 3rd,40.72333159,-74.04595256,24496,Subscriber,1980,1
276,12/1/2016 7:51,12/1/2016 7:56,3193,Lincoln Park,40.7246051,-74.07840595,3191,Union St,40.7182113,-74.0836394,24705,Subscriber,1986,1
239,12/1/2016 7:51,12/1/2016 7:55,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26247,Subscriber,1990,1
180,12/1/2016 7:52,12/1/2016 7:55,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24442,Subscriber,1975,1
232,12/1/2016 7:52,12/1/2016 7:56,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24460,Subscriber,1984,1
237,12/1/2016 7:52,12/1/2016 7:56,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,26309,Subscriber,1978,1
188,12/1/2016 7:52,12/1/2016 7:56,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24549,Subscriber,1989,1
206,12/1/2016 7:53,12/1/2016 7:56,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24583,Subscriber,1989,2
265,12/1/2016 7:53,12/1/2016 7:57,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24552,Subscriber,1985,1
599,12/1/2016 7:54,12/1/2016 8:04,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3279,Dixon Mills,40.72163014,-74.04996783,24379,Subscriber,1987,1
514,12/1/2016 7:54,12/1/2016 8:03,3281,Leonard Gordon Park,40.74590997,-74.05727148,3195,Sip Ave,40.73074263,-74.06378388,24641,Subscriber,1972,1
210,12/1/2016 7:54,12/1/2016 7:58,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24662,Subscriber,1984,1
208,12/1/2016 7:54,12/1/2016 7:58,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24441,Subscriber,1977,1
212,12/1/2016 7:55,12/1/2016 7:58,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26276,Subscriber,1975,1
200,12/1/2016 7:55,12/1/2016 7:58,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26235,Subscriber,1986,2
293,12/1/2016 7:56,12/1/2016 8:00,3187,Warren St,40.7211236,-74.03805095,3270,Jersey & 6th St,40.72528911,-74.04557168,26180,Customer,,0
299,12/1/2016 7:56,12/1/2016 8:01,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26169,Subscriber,1968,1
271,12/1/2016 7:56,12/1/2016 8:01,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,26222,Subscriber,1974,2
629,12/1/2016 7:56,12/1/2016 8:07,3215,Central Ave,40.7467299,-74.0492509,3195,Sip Ave,40.73074263,-74.06378388,24603,Subscriber,1990,1
549,12/1/2016 7:57,12/1/2016 8:06,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074263,-74.06378388,26177,Subscriber,1993,2
194,12/1/2016 7:57,12/1/2016 8:00,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24572,Subscriber,1985,2
214,12/1/2016 7:57,12/1/2016 8:01,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24487,Subscriber,1983,1
182,12/1/2016 7:57,12/1/2016 8:00,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24533,Subscriber,,0
306,12/1/2016 7:58,12/1/2016 8:03,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26162,Subscriber,,0
183,12/1/2016 7:58,12/1/2016 8:01,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24627,Subscriber,1970,1
383,12/1/2016 8:00,12/1/2016 8:06,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,26311,Subscriber,1992,1
252,12/1/2016 8:01,12/1/2016 8:05,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24428,Subscriber,1980,1
292,12/1/2016 8:02,12/1/2016 8:07,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26180,Subscriber,1960,1
280,12/1/2016 8:02,12/1/2016 8:07,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26287,Subscriber,1982,1
250,12/1/2016 8:03,12/1/2016 8:07,3275,Columbus Drive,40.7183552,-74.03891444,3183,Exchange Place,40.7162469,-74.0334588,26262,Subscriber,1982,1
140,12/1/2016 8:04,12/1/2016 8:07,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24465,Subscriber,1979,1
375,12/1/2016 8:05,12/1/2016 8:11,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,24513,Subscriber,1978,1
298,12/1/2016 8:06,12/1/2016 8:11,3267,Morris Canal,40.71241882,-74.03852552,3185,City Hall,40.7177325,-74.043845,24685,Subscriber,1985,1
173,12/1/2016 8:06,12/1/2016 8:09,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24568,Subscriber,1985,2
425,12/1/2016 8:06,12/1/2016 8:13,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24719,Subscriber,1980,1
412,12/1/2016 8:07,12/1/2016 8:14,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24646,Subscriber,1956,1
785,12/1/2016 8:07,12/1/2016 8:20,3196,Riverview Park,40.7443187,-74.0439909,3187,Warren St,40.7211236,-74.03805095,26283,Subscriber,,0
287,12/1/2016 8:07,12/1/2016 8:12,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,24710,Subscriber,1983,2
321,12/1/2016 8:08,12/1/2016 8:13,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24520,Subscriber,1986,1
164,12/1/2016 8:08,12/1/2016 8:10,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,24379,Subscriber,1989,1
243,12/1/2016 8:08,12/1/2016 8:12,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24596,Subscriber,1961,2
311,12/1/2016 8:08,12/1/2016 8:13,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,26163,Subscriber,1970,1
414,12/1/2016 8:08,12/1/2016 8:15,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,26310,Subscriber,1976,1
578,12/1/2016 8:08,12/1/2016 8:18,3202,Newport PATH,40.7272235,-74.0337589,3278,Monmouth and 6th,40.72568548,-74.04879034,26226,Subscriber,1985,2
127,12/1/2016 8:08,12/1/2016 8:11,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24412,Subscriber,1969,1
262,12/1/2016 8:09,12/1/2016 8:13,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26300,Subscriber,1987,2
554,12/1/2016 8:09,12/1/2016 8:18,3202,Newport PATH,40.7272235,-74.0337589,3278,Monmouth and 6th,40.72568548,-74.04879034,26215,Subscriber,1983,1
328,12/1/2016 8:09,12/1/2016 8:15,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,24673,Subscriber,1984,1
950,12/1/2016 8:09,12/1/2016 8:25,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24569,Subscriber,1978,1
884,12/1/2016 8:10,12/1/2016 8:24,3220,5 Corners Library,40.73496102,-74.05950308,3183,Exchange Place,40.7162469,-74.0334588,26203,Subscriber,1969,1
136,12/1/2016 8:10,12/1/2016 8:12,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24453,Subscriber,1977,1
330,12/1/2016 8:10,12/1/2016 8:16,3216,Columbia Park,40.6970299,-74.0969366,3271,Danforth Light Rail,40.69263997,-74.08801228,26205,Subscriber,1982,1
294,12/1/2016 8:10,12/1/2016 8:15,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26293,Subscriber,1988,2
411,12/1/2016 8:10,12/1/2016 8:17,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,26299,Subscriber,1989,1
289,12/1/2016 8:11,12/1/2016 8:16,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24498,Subscriber,1983,2
460,12/1/2016 8:12,12/1/2016 8:20,3269,Brunswick & 6th,40.72601173,-74.05038893,3202,Newport PATH,40.7272235,-74.0337589,24420,Subscriber,1969,1
